geo\time,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,:,:,:,:,:,:,:,:,:,:,:,:
Austria,82953.6,87731.5,95053.4,98568.4,80438.1,93505.8,106366.7,106273.6,105723,105245.9,108009,111196.1
Belgium,184726,200148.5,211942.8,221638.3,178966.5,203958.8,227011.5,230944.4,225908,222486.6,212313.9,213573.7
Bulgaria,7855.1,9472,12859.4,14292.1,10154.6,11292.1,13926.3,14960.3,15423.2,16112.2,16953.3,17378.7
Croatia,10152.1,11488.7,12198.4,13349.5,9543.7,9109.6,10065.3,10134.1,11089.9,13071.5,14427.9,15225.2
Cyprus,3518.7,3793.8,4345.7,4923.9,4074.4,4554.1,4316,3929.3,3350.3,3877.8,4026.9,4684.4
Czech Republic,50111.8,59811.7,69144.9,74336.5,58855.9,71627.6,81585.6,82993.6,83457.2,89939.2,98509.6,102444.6
Denmark,43154,49212.7,52111.2,53287.9,41691.5,43784.8,48441.7,50231.9,51502.2,52106.8,53620.5,55105.3
Estonia,6279.9,7976.4,8994.8,8696.9,5844.1,7396,9585,10953.9,11408.9,11259.2,10704,11025.3
Finland,31517.4,35354.3,38202,38725.1,28407.8,33318,37247.3,37393,38704.2,39356.3,39757.3,40170.3
France,273790.4,298755,320101.9,332414.4,280860.2,315589.7,348570.2,352005.8,348512.4,346223.3,353806.3,357304.3
Germany,403309.8,460872.3,498008.2,513521.8,429510.5,503601.2,572521,571224.3,575080.4,594814.3,621621.7,632344.5
Greece,28235.4,31214.9,34994.6,36196.9,30125.5,27424.9,25183.7,22814.3,22198.8,23314.3,23069.1,24146
Hungary,37499,43912.1,48654.1,50774.9,38431.6,45251.7,51333.9,52371.7,54060.4,59376,63520.2,65896
Iceland,:,:,:,:,:,:,:,:,:,:,:,:
Ireland,36763.7,39894.9,42803.6,39913.3,29461.3,31441.7,34819.6,35290.9,37276.6,41410.6,45901.5,47981
Italy,185160.9,204428.7,216851.2,210166.7,172234.4,202870.4,217243.9,202805.3,200167.7,203890,217390.4,223337
Latvia,5267.8,7039.8,8666.8,8292.4,5311.1,6713.9,9087.1,10483.6,10761.6,10700.4,10365.8,10364.6
Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:
Lithuania,7437.1,9687.2,12179.5,12174,7757.2,9993.5,12954.8,14341.4,15808.8,16982.1,17198.7,17539.6
Luxembourg,13166.1,15249.9,15070.5,16328.8,12971.4,15013.5,16911.2,16347.7,15863.8,16087.7,15181.9,15191.8
Macedonia,:,:,:,:,:,:,:,:,:,:,:,:
Malta,2266.8,2425.4,2591.7,2754.5,2408.3,2679.3,3337.2,3957.5,3284.8,3217.9,3633.4,3235.7
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:
Netherlands,144635.9,161644.3,176695.6,190112.8,155914.7,181535.2,199271.8,207625,205613.9,203355.9,211692.8,214929
Norway,:,:,:,:,:,:,:,:,:,:,:,:
Poland,61577.4,73914.6,88688.9,102110,77855.8,95137.5,105934.8,104926.1,107822,117266.9,125324.8,128536.3
Portugal,39858.5,43355.8,45891.8,48011.1,40384,44803.9,43678.9,40294.1,41065.5,44142.6,46186,47634.9
Romania,20574.5,25873.3,36643.6,39888.6,28516.7,34027.1,40018.3,40240,41913.7,44127.3,48595,51950.7
Serbia,:,:,:,:,:,:,:,:,:,:,:,:
Slovakia,21717.8,27003.4,33063.2,36769.4,29927.7,35363.4,42066.4,44413,45727.2,46920.2,52056.8,54676.2
Slovenia,13663.6,15831.6,18057.2,18985.2,14344.4,16477.6,18421.9,17958.8,17603.8,17655.9,18811.8,19567.2
Spain,148991.5,161770.2,179047.6,169645.5,131101.4,145622.3,154021,142377,141695.5,154838.1,170836.8,173879.3
Sweden,63255,70846.9,79512.6,79259.6,58428.2,75357.3,86722.4,86151.6,83264,83986.5,87356.7,90590.1
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:
Turkey,:,:,:,:,:,:,:,:,:,:,:,:
United Kingdom,233771.5,274482.1,250163.4,229698.5,184398.9,218337.4,235531.1,257682.8,257551.3,275398.7,302832.1,290558.7
