geo\time,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,:,:,:,:,:,:,:,:,:,:,:,:
Austria,19391.2,21548.5,23908.5,26733,22131,26437.7,31145.8,32668.8,32276.9,31755.3,32690.1,31315.9
Belgium,71443,79904.9,88354.9,95405,75400.9,91113.3,108435.9,110843.1,114184.9,119728.2,125811,123075.8
Bulgaria,4642.3,5952.1,9002.2,10801.8,6721.4,7953,9480.3,10499.2,10405.3,10006.1,9393.5,8779.9
Croatia,4797.4,5616,6634.6,7467.6,5674.4,6027.4,6215.9,6080.3,5491.4,4083,4135.8,4566
Cyprus,1558,1723.8,1940.1,2312.7,1542.9,1909.6,1917.8,1749.1,1403.7,2137.4,2311.5,2392.6
Czech Republic,11388,14408.4,17078.6,22235.5,16458.2,23908.4,27699.7,27072,25163.7,26263.4,28971.8,26823.5
Denmark,17597.7,18887.7,19415.1,21067.7,17910.6,18862.9,20281.8,21221.8,21796.6,22863.9,23552.8,22186.9
Estonia,1949.7,2735,2444.3,2199.6,1425.8,1872.2,2957.6,3122.7,2493.8,2517.3,2395.9,2467.7
Finland,15718.2,19898.4,21414,23677.3,15246.9,18581.4,23287.4,22124.3,19702.4,18413.2,14730.3,14823.3
France,131421.7,132846.9,140212.9,154936,123237.6,145351.6,168691.7,172912.6,165376.4,164628,162961.1,159664.6
Germany,221296.5,261239.7,271771.3,292207.8,234632.9,292064.4,328965.6,327633.2,314335.3,313760.3,326005,321416.5
Greece,18207.8,21632.3,25135.3,28659.9,21961.6,24723,23708.6,26723.3,24798.3,25012.6,20511.2,20035.2
Hungary,15995.3,18418.5,21076.1,23293.8,17318.8,21262.5,22257.9,21706.7,21319.1,19602.3,19427.1,18932.9
Iceland,:,:,:,:,:,:,:,:,:,:,:,:
Ireland,18348.5,18338.3,18358,17174.6,15494.2,16265.6,17640.9,19443.5,18017.1,20421.5,23549.4,25291.9
Italy,124131.1,148036,156488.6,171883.5,125374.2,164519.4,184183.8,177487.2,160834.5,153048.8,153094,144288.8
Latvia,1722.9,2151.6,2513,2683,1722.9,2104.9,2615.5,2925.2,2689.8,2585.1,2691.7,2515.8
Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:
Lithuania,5060.6,5742.2,5633.1,8970.1,5365.8,7659.6,9870.8,10537.6,10398.9,8907.3,8200.7,7160
Luxembourg,4988.5,6360.9,5381.1,5534.8,5189,3699.9,3821.3,4888.2,4220.6,4013.5,5834.1,4451.7
Macedonia,:,:,:,:,:,:,:,:,:,:,:,:
Malta,721.7,1004.8,911.7,849.2,801.9,1139.1,1183.3,1177.7,1340.1,1914,1809.3,2548
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:
Netherlands,147802.3,170334.5,182747,204867.4,161803.2,205298.4,227715.3,249198.5,238401.6,240332.7,250104.3,241360.6
Norway,:,:,:,:,:,:,:,:,:,:,:,:
Poland,20119.3,27223.8,32222.9,39856.4,29298.7,39168.2,45356.1,50008,48496.7,51099.4,51857.2,49708.9
Portugal,11520.7,12938.9,14034.8,16182.8,10994.5,13843.5,15872.5,16080,15947.4,14889.5,14158.8,13607.9
Romania,11994.1,14872.5,14661.5,17259.3,10430.9,12822.6,14924.5,14404.2,13414.5,14428.3,14384.1,15412.4
Serbia,:,:,:,:,:,:,:,:,:,:,:,:
Slovakia,6133.1,8824.6,11166.3,13483.3,9970.3,13687,15291.6,15828.5,15815.4,14768.3,14110.2,13540
Slovenia,2682.9,3395,4981.2,6194.5,4708.4,6242,7103.6,6974.8,7524.9,7895.1,8075.6,8030.3
Spain,83132.8,100014,105010.2,116459.4,79120.7,101051.5,116529.3,120184.1,114759.6,115334.5,110385.3,107177.5
Sweden,26526.2,30735.6,32290.5,35305.6,27516.7,36995.1,40451.3,41833.9,37667.3,38145.9,37450.3,36632
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:
Turkey,:,:,:,:,:,:,:,:,:,:,:,:
United Kingdom,183617.1,213468.7,215551.7,217529.3,188181.9,226954,252374,283429.1,239425.2,244334.6,261718.7,284349.5
