geo\time,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Albania,:,:,:,:,:,:,:,:,:,:,:,:
Austria,73533.2,79757.8,88163.4,90590,71526.1,83149.1,90943.7,90844.2,92433,93774.3,96519.4,97073.2
Belgium,206456.2,223387,239486.1,246843.8,201278.8,224596.3,246042,243051.1,247572.4,251444.1,257088,260131.2
Bulgaria,5669.9,7331.9,8345.6,9245,7664.3,9551.3,12688.6,12237.4,13350.6,13764.7,14852.9,15930.9
Croatia,4474.5,5307.1,5429.5,5842.4,4548.2,5439.3,5735.8,5602.3,5899.3,6618.1,7687.3,8182.9
Cyprus,862.8,747,730.9,770.8,604.3,701.4,888.9,821.8,880.9,1237.3,1308.9,1303.1
Czech Republic,54036.5,65170.7,76669.5,85216.4,68959.9,84603.6,97589.5,99380.2,99118.7,108376.8,118560.3,123016.7
Denmark,48466.1,52506.2,52879.1,55607.7,45611.9,47792.7,52548.5,53148.4,53202.9,53464.1,52791.3,53107.9
Estonia,4849.4,5065.8,5645.3,5938,4511.4,5998.2,7958.1,8266.9,8718.9,8730.6,8689.7,8787.3
Finland,29934.8,35262.9,37380.4,36728.5,25104.6,28536.7,31737.6,30539.1,30978.9,32080.8,31791.6,30674.9
France,236905.1,259155.6,268038.9,268041.8,217730.4,240934.2,261408.7,260909.1,259536,263064.9,268540.7,269539.5
Germany,503858.8,563918.8,626598.9,625584.4,502967.7,572949,629994.8,619577.9,618630,648594.1,692808.2,705768.5
Greece,9575.9,11498.5,12408,12963.2,10278.1,11640.1,12627.3,12232.9,12849.9,13103.5,14042.1,14315
Hungary,41645.9,48368.9,55997.8,58836.4,47717.9,56469.4,62457.6,62398.1,63003.8,66611.5,72239.6,74950.4
Iceland,:,:,:,:,:,:,:,:,:,:,:,:
Ireland,56262,54860.3,56317.5,53739.5,50893.8,51158.6,53154.5,54647.4,50321.8,50131.7,58970.2,59303.1
Italy,185992.2,205784.5,224980.9,220338.3,170322.8,195522.7,212933.7,211867.4,209828.6,218823.7,225975.3,233412.9
Latvia,3178.1,3554.7,4396.5,4731.4,3737,4839.1,6226.8,6983,7236,7505.3,7566.9,7648.8
Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:
Lithuania,6237.2,7174.5,8110.8,9702.8,7591.8,9553.7,12371.3,13925.4,13612.4,13358.3,14048.7,13721
Luxembourg,13777.7,16379.6,14694.5,15457,13360.9,11777.2,12025,11582.4,11234.9,11882.7,12993.8,11784.1
Macedonia:,:,:,:,:,:,:,:,:,:,:,:,
Malta,1005.1,1156.1,1110.7,955.5,820.6,1114.3,1296,1292.6,1229.2,1104.1,1079.1,1183.5
Montenegro,:,:,:,:,:,:,:,:,:,:,:,:
Netherlands,261095.9,292617.6,314168.3,342918.7,276747.5,334942.7,369526,386389.8,382558.7,384230.2,389644.5,392233.9
Norway,:,:,:,:,:,:,:,:,:,:,:,:
Poland,56745.2,69945.2,81007.9,90538.7,78199.7,95579.8,106014.1,109962.1,115755.4,128290.5,142449.8,145564.9
Portugal,25003.4,27863.3,29540.3,28925.2,23905.4,28116.7,31888.1,32126,33274.9,34044.8,36071.1,37571.3
Romania,15785.1,18285.5,21383.7,23856.2,21672,27110.5,32283.7,31704.7,34505.6,37318.2,40254.6,43080.2
Serbia,:,:,:,:,:,:,:,:,:,:,:,:
Slovakia,22450,29106.5,37233.5,41505.3,34698.1,41329.2,48809.9,52789.6,53556.8,54909.5,57986.4,59877.3
Slovenia,11950.9,14269.2,16991.2,17719.8,14387.2,17089,19253.6,18775.5,19170.2,20378.9,21868.5,22407.8
Spain,112249,121380.1,131075.8,133434.6,113991.9,131996.4,146928.8,146323.7,150516.8,155794.1,165643.7,175042.7
Sweden,62267,70947.9,75496.1,75020.6,54833.2,68382.1,75357.9,76397.1,72777.3,72447.9,73826.1,74556.8
Switzerland,:,:,:,:,:,:,:,:,:,:,:,:
Turkey,:,:,:,:,:,:,:,:,:,:,:,:
United Kingdom,177916.1,225145.7,186658.5,178528.4,140321.2,165678.5,182672.9,185030.8,177224.4,182059,184245.5,175564.2
