geo\time,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Albania,:,:,:,:,:,:,:,:,:,:,:,:
Austria,45643.1,49386.4,48951.6,37085,43697.5,47901.5,49450.3,52181.2,53082.1,55820.3,56390.4,:
Belgium,71185.8,75065.7,74377.9,57162.5,62742,70779.4,72110.2,71323.6,72703.7,77341.8,80988.4,:
Bulgaria,1617.6,2018.2,2354.5,1969.5,2600.9,3411,3433.7,3985.4,4264.9,4719.3,5129.5,:
Croatia,2375.6,2793.3,3212.3,2234.1,2819.5,2845.4,2582,2280.4,2291.7,2807.4,2926,:
Cyprus,335.9,251.9,196.8,180.6,184.5,196.1,179.1,341.2,1240.7,1677.4,1251.3,:
Czech Republic,40095.9,48412.4,53683.3,43295.5,54682.2,64070.6,66153.8,65812.5,72527.3,78916,82716.5,:
Denmark,19468.8,19940.6,21000.8,17134.9,17844.8,20015.8,20087,20400.7,22045.4,22648.1,22685.7,:
Estonia,2411.8,2366.6,2501,1686.8,2542,3875.4,4180.1,4268.9,4136,3978.8,4212.2,:
Finland,26092.8,28074.8,29001.3,18426.2,17382,16938.2,16856.4,15365.9,16335.3,17100.3,15883.6,:
France,163135.4,162664.2,161292.9,132051.3,151678.8,158836.5,166945.7,163676.6,165030.7,178289.2,180804.8,:
Germany,441692.3,481159.1,478218.6,376774,456175.7,508542.5,527264.8,524889.7,546828.7,593542,602895.8,:
Greece,2196.7,2315.3,2582.3,2051,2299.3,2358.6,2323.2,2068.8,2288.2,2642.2,2604.7,:
Hungary,37337.7,43106.1,44406.6,35607.9,43356.5,45609.5,42846.6,42875.4,44817.6,49775.8,52188.5,:
Iceland,279,674,428,306,172,176,186,147,219,182,201,248
Ireland,22756.2,21425.1,17906.3,13361.8,10801,11033.6,11101.5,11248,11768.2,16428.4,20881.3,:
Italy,123797.3,139095.2,139856.9,108322.7,120742.9,132653.5,133679.6,135466.7,141076.8,150449.4,153209.9,:
Latvia,820.4,1175.1,1472.1,1233.3,1439.8,1930.3,2192.2,2312.9,2498.3,2681.9,2667.5,:
Liechtenstein,:,:,1160,680,913,1050,1044,1053,1076,1082,1073,1094
Lithuania,2530.7,2903.2,3057.3,2014.9,2809.6,3604.3,4090.4,4391.5,4929.6,4248.9,4283.8,:
Luxembourg,9687.8,7548.6,8196.8,8050.9,5953.7,5686.5,5796,4957.2,4935.5,5521.9,4681.9,:
Macedonia,94,110,127,110,150,254,310,429,789,1009,1205,1476
Malta,1439.5,1368,1162.2,936.1,1166.7,1217.1,1311.5,1130.6,981.5,952.7,943,:
Montenegro,22,15,24,28,27,24,26,26,23,30,31,42
Netherlands,115236.8,131716,130582.8,108406.8,132610.9,140428.3,145262.2,141938.4,148686.9,166274.3,168662.4,:
Norway,8112,9162,10553,10521,9229,8900,9847,10122,10228,11052,:,:
Poland,35512.7,41805.7,47985.9,42274.7,49506.4,52722.3,53949.5,58077.5,62665.5,69038.4,69732.3,:
Portugal,11646.8,12308.3,12126.3,8803.2,10089.4,11758.3,12116.3,11882.5,12178.9,12907.7,13343.4,:
Romania,7734.2,10064.8,12101,12484.7,15832.7,18604.3,18178,20845.5,22208.7,24293.9,26936.9,:
Serbia,510,827,1063,856,1024,1212,1729,3172,3110,3276,3678,3969
Slovakia,16052.7,22557.2,26073.1,22026.2,26576.2,30246.9,34349.4,36580.7,37372.1,40027.6,42516.6,:
Slovenia,7068.5,9107.8,9562.4,7632,8707.6,9415.8,8946.2,9321.7,10173.7,11149.7,11574.2,:
Spain,67549.1,71396.8,68214.2,57608.4,64974.6,74304.9,70252.8,77339,77778,86588.5,92662.7,:
Sweden,52005.4,54203.2,52366.2,36209.2,46236.1,53757.2,50083.5,48022.2,46768.5,49638.3,50296.5,:
Switzerland,28444,30444,32565,26622,30712,35199,33417,33090,34034,36852,35870,37018
Turkey,20975,24927,26461,20587,23753,26903,29064,30955,32150,35364,37166,42721
United Kingdom,162151.5,120729.7,111027.2,88432.3,107038.3,117912.5,126823.3,127865.4,132533.3,147536.8,146003.8,:
